0.572769953	0.251097454	0.37593985	0.788418708	0.370716511	0.541071429	0.090177134	0.248141264	0	0	2
0.460093897	0.251975417	0.291729323	0.64142539	0.442367601	0.607142857	0.117552335	0.289033457	0	0	2
0.812206573	0.40737489	0.398496241	0	0.345794393	0.435714286	0.053140097	0.657063197	0	0	5
0.145539906	0.277436348	0.317293233	0.779510022	0.264797508	0.617857143	0.090177134	0.289962825	0	0	1
0.183098592	0.482001756	0.523308271	0.85077951	0.056074766	0.35	0.017713366	0.384758364	0	0	1
0.098591549	0.37357331	0.607518797	0.83518931	0	0.394642857	0.004830918	0.331784387	0	0	1
0.816901408	0.413959614	0.318796992	0.35857461	0.585669782	0.423214286	0.122383253	0.396840149	0.076190476	1	5
0.154929577	0.280070237	0.276691729	0.772828508	0.339563863	0.639285714	0.096618357	0.289962825	0	0.117647059	1
0.708920188	0.444249342	0.539849624	0.868596882	0.168224299	0.301785714	0	0.37732342	0	0	3
0.427230047	0.215100966	0.326315789	0.766146993	0.361370717	0.580357143	0.070853462	0.26394052	0	0	2
0.79342723	0.385864794	0.381954887	0	0.457943925	0.575	0.07568438	0.54739777	0	0	5
0.422535211	0.318700615	0.330827068	0.832962138	0.255451713	0.441071429	0.103059581	0.328066914	0	0.431372549	2
0.680751174	0.317822651	0.318796992	0.817371938	0.295950156	0.492857143	0.099838969	0.30204461	0	0.68627451	2
0.55399061	0.244951712	0.386466165	0.810690423	0.386292835	0.485714286	0.104669887	0.241635688	0	0.568627451	2
0.887323944	0.548726953	0.760902256	0.407572383	0.317757009	0.110714286	0.049919485	0.295539033	0.533333333	0	7
0.521126761	0.712906058	0.043609023	0	0.143302181	0.583928571	0	0.885687732	0	0	2
0.591549296	0.242317823	0.332330827	0.804008909	0.302180685	0.525	0.090177134	0.294609665	0	0	2
0.769953052	0.35118525	0.30075188	0.412026726	0.489096573	0.514285714	0.096618357	0.433085502	0	0	5
0.159624413	0.293239684	0.294736842	0.788418708	0.327102804	0.560714286	0.09178744	0.308550186	0	0	1
0.023474178	0.211150132	0.309774436	0.804008909	0.414330218	0.564285714	0.103059581	0.24535316	0	0.509803922	1
0.563380282	0.320017559	0.378947368	0.837416481	0.320872274	0.4625	0.093397746	0.277881041	0	0	2
0.746478873	0.298946444	0.416541353	0.748329621	0.417445483	0.380357143	0.09178744	0.314126394	0	0.176470588	3
0.253521127	0.291044776	0.372932331	0.625835189	0.31152648	0.566071429	0.082125604	0.333643123	0	0.176470588	1
0.690140845	0.217295874	0.390977444	0.786191537	0.327102804	0.510714286	0.090177134	0.269516729	0	0	3
0.009389671	0.220807726	0.421052632	0.79064588	0.3894081	0.567857143	0.062801932	0.218401487	0	0	1
0.44600939	0.327041264	0.395488722	0.763919822	0.355140187	0.4375	0.082125604	0.294609665	0	0	2
0.774647887	0.46356453	0.12481203	0.418708241	0.395638629	0.544642857	0.07568438	0.555762082	0	0	5
0.633802817	0.295873573	0.369924812	0.868596882	0.314641745	0.45	0.088566828	0.279739777	0	0.549019608	2
0.314553991	0.455223881	0.34887218	0.812917595	0.180685358	0.448214286	0.030595813	0.410780669	0	0.333333333	1
0.070422535	0.28358209	0.312781955	0.788418708	0.292834891	0.6125	0.093397746	0.275092937	0	0	1
0.65258216	0.245390694	0.321804511	0.792873051	0.420560748	0.594642857	0.104669887	0.237918216	0	0	2
0.629107981	0.305531168	0.390977444	0.857461024	0.299065421	0.530357143	0.08373591	0.25	0	0	2
0.319248826	0.455223881	0.359398496	0.797327394	0.190031153	0.426785714	0.037037037	0.407992565	0	0.31372549	1
0.535211268	0.321334504	0.356390977	0.884187082	0.280373832	0.469642857	0.096618357	0.278810409	0	0	2
0.046948357	0.200175593	0.29924812	0.770601336	0.395638629	0.605357143	0.107890499	0.247211896	0	0.470588235	1
0.469483568	0.237050044	0.303759398	0.634743875	0.358255452	0.617857143	0.09178744	0.312267658	0.034920635	0.431372549	2
0.248826291	0.316944688	0.362406015	0.632516704	0.308411215	0.542857143	0.088566828	0.338289963	0	0	1
0.488262911	0.568481124	0.466165414	0.645879733	0.274143302	0.239285714	0.012882448	0.498141264	0	0	2
0.821596244	0.440737489	0.336842105	0.073496659	0.380062305	0.639285714	0.020933977	0.542750929	0	0.549019608	5
0.136150235	0.293678665	0.353383459	0.777282851	0.308411215	0.544642857	0.096618357	0.284386617	0	0	1
0.61971831	0.306409131	0.406015038	0.886414254	0.277258567	0.478571429	0.093397746	0.252788104	0	0	2
0.868544601	0.007023705	0.445112782	0.712694878	0.473520249	0.535714286	0.283413849	0	0.377777778	0	7
0.694835681	0.243634767	0.377443609	0.795100223	0.339563863	0.516071429	0.090177134	0.279739777	0	0.196078431	3
0.20657277	0.294556629	0.30075188	0.763919822	0.280373832	0.560714286	0.099838969	0.309479554	0	0.588235294	1
0.85915493	0.374890255	0.57593985	0	0.08411215	0.655357143	0	0.538104089	0	0	6
0.356807512	0.232660228	0.407518797	0.804008909	0.3894081	0.460714286	0.106280193	0.241635688	0	0	2
0.985915493	0.250219491	0.630075188	0	0.529595016	0.580357143	0	0.276022305	0.504761905	0	7
0.276995305	0.280509219	0.4	0.815144766	0.280373832	0.532142857	0.09178744	0.26394052	0	0.215686275	1
0.525821596	0.729587357	0.287218045	0	0.118380062	0.394642857	0.009661836	0.833643123	0	0	2
1	0.261633011	0.526315789	0	0.557632399	0.633928571	0	0.296468401	0.53015873	0	7
0.798122066	0.55048288	0.407518797	0	0.401869159	0.430357143	0.051529791	0.632899628	0	0	5
0.685446009	0.287093942	0.439097744	0.815144766	0.255451713	0.528571429	0.017713366	0.294609665	0	0	3
0.699530516	0.231782265	0.215037594	0.783964365	0.330218069	0.55	0.09178744	0.288104089	0	0	3
0.76056338	0.481123793	0.520300752	0.841870824	0.193146417	0.276785714	0.037037037	0.344795539	0	0.725490196	3
0.342723005	0.226514486	0.392481203	0.795100223	0.398753894	0.546428571	0.098228663	0.228624535	0	0	2
0.361502347	0.22475856	0.341353383	0.797327394	0.3894081	0.539285714	0.098228663	0.242565056	0	0	2
0.333333333	0.321773486	0.437593985	0.861915367	0.30529595	0.383928571	0.086956522	0.268587361	0	0.62745098	2
0.286384977	0.378402107	0.463157895	0.797327394	0.320872274	0.341071429	0.019323671	0.301115242	0.219047619	0	1
0.323943662	0.520193152	0.387969925	0.797327394	0.165109034	0.389285714	0.019323671	0.440520446	0	0.058823529	1
0.600938967	0.418349429	0.42406015	0.465478842	0.429906542	0.423214286	0.085346216	0.384758364	0.085714286	0.333333333	2
0.497652582	0.882352941	0	0	0.563862928	0	0.093397746	0.731412639	1	0.549019608	2
0.624413146	0.300702371	0.448120301	0.875278396	0.3894081	0.357142857	0.086956522	0.258364312	0	0.294117647	2
0.234741784	0.528972783	0.44962406	0.828507795	0.068535826	0.346428571	0.014492754	0.430297398	0	0.31372549	1
0.150234742	0.289727831	0.318796992	0.775055679	0.292834891	0.564285714	0.098228663	0.290892193	0.028571429	0.431372549	1
0.028169014	0.275680421	0.386466165	0.801781737	0.264797508	0.585714286	0.093397746	0.25464684	0	0	1
0.399061033	0.223880597	0.395488722	0.797327394	0.373831776	0.519642857	0.072463768	0.258364312	0	0	2
0.849765258	0.339332748	0.640601504	0.173719376	0.451713396	0.480357143	0	0.420074349	0	0	6
0.990610329	0.417032485	0.545864662	0	0.53894081	0.644642857	0	0.279739777	0.520634921	0	7
0.915492958	0.188762072	0.512781955	0	0.744548287	0.639285714	0.012882448	0.338289963	0.193650794	0.098039216	7
0.478873239	0.309482002	0.284210526	0.614699332	0.168224299	0.714285714	0.056360709	0.370817844	0	0.392156863	2
0.17370892	0.299385426	0.302255639	0.775055679	0.330218069	0.5625	0.103059581	0.30204461	0	0	1
0.464788732	0.305531168	0.335338346	0.659242762	0.355140187	0.555357143	0.096618357	0.312267658	0.044444444	0	2
0.732394366	0.237050044	0.403007519	0.755011136	0.308411215	0.505357143	0.08373591	0.299256506	0	0	3
0.267605634	0.311237928	0.321804511	0.775055679	0.31152648	0.560714286	0.096618357	0.278810409	0	0	1
0.352112676	0.208516242	0.344360902	0.797327394	0.380062305	0.591071429	0.111111111	0.235130112	0	0	2
0.957746479	0.220368745	0.634586466	0	0.61682243	0.623214286	0	0.304832714	0.212698413	0	7
0.666666667	0.240122915	0.318796992	0.781737194	0.358255452	0.571428571	0.109500805	0.260223048	0.019047619	0.490196078	2
0.375586854	0.209394205	0.320300752	0.783964365	0.570093458	0.508928571	0.111111111	0.23605948	0	0	2
0.802816901	0.088235294	0.344360902	0	0.856697819	0.119642857	1	0.142193309	0	0	5
0.873239437	0.31738367	0.539849624	0.726057906	0.601246106	0.257142857	0.23510467	0.033457249	0.517460317	0	7
0.741784038	0.290166813	0.421052632	0.759465479	0.38317757	0.398214286	0.093397746	0.312267658	0	0	3
0.943661972	0.236172081	0.183458647	0	0.280373832	0.958928571	0.434782609	0.32527881	0	0	7
0.41314554	0.220807726	0.342857143	0.779510022	0.370716511	0.55	0.096618357	0.25	0	0	2
0.192488263	0.2809482	0.297744361	0.76169265	0.283489097	0.605357143	0.095008052	0.298327138	0	0	1
0.755868545	0.3595259	0.437593985	0.788418708	0.143302181	0.507142857	0.025764895	0.321561338	0.047619048	0.470588235	3
0.126760563	0.266022827	0.321804511	0.775055679	0.323987539	0.576785714	0.090177134	0.278810409	0	0	1
0.596244131	0.42405619	0.458646617	0.5077951	0.355140187	0.389285714	0.078904992	0.410780669	0	0.333333333	2
0.676056338	0.239244952	0.339849624	0.708240535	0.292834891	0.564285714	0.093397746	0.314126394	0	0.470588235	2
0.765258216	0.175153644	0.493233083	0.59688196	1	0.014285714	0.270531401	0.040892193	0.698412698	0	5
